id,predicted_price
2623089135,2165000.5
3758900259,2193673.5
524069049,2111410.2
3121500150,2036354.8
5581400080,2105077.0
8087800020,2161573.8
4070700290,2089958.5
3296000170,2284843.5
9238500040,2165000.5
2744600040,2171694.2
6813600380,2362382.0
6140100150,2294140.5
2201500555,2075132.5
2600110250,2097652.2
4337000275,1991430.0
1186000150,2238749.5
1972201963,1957689.6
1105000745,2187439.8
2887700560,2122520.2
4039700080,2111410.2
522049104,2085665.6
4202400078,1991430.0
7520000695,2176760.0
7714000310,2105077.0
4319200060,2080262.5
8624700015,2346413.2
5104520610,2105077.0
2354300845,2135270.5
3824100291,2250224.8
6151800612,2190980.5
5454200080,2291820.2
6413600290,2028591.8
2131200065,2328577.5
1459920010,2103285.0
50300090,2270340.5
2326300090,2102276.2
7714000070,2089958.5
3630180500,2669976.8
1727850340,2216771.2
8691430330,2522462.2
2310030390,2111410.2
5561400610,2502331.2
7010701016,2067529.2
7883605915,2069075.8
1282300995,2090086.0
4040700310,2244590.0
3353400435,2157243.0
2143701015,2313790.2
255450020,2216771.2
1020069017,2257866.8
4038200120,2232832.8
9284801100,2198356.2
1965200075,2028702.0
847100047,2216771.2
4038700720,2480481.8
6815100085,2260590.0
2508000020,2094861.4
255520180,2230549.0
6822100750,2131260.5
869700050,2195691.0
1775801405,2238388.8
6600400090,2190980.5
7202330270,2036354.8
1683400165,2215368.0
2625069070,2102751.5
7625702440,2202805.2
3388000640,2111410.2
1899400365,2157243.0
6899990200,2241180.5
5569700020,2486917.2
986000045,2321955.8
3293700221,2218353.0
3764800250,2285482.0
2291400566,2135270.5
4219401236,2346903.2
4239400840,2218353.0
7211400990,1991430.0
7696500280,2218353.0
7215721070,2216771.2
3204850140,2201398.2
4322200220,2097652.2
2566300100,2111835.2
1944900090,2162008.8
6648500390,2152068.8
7385300020,2153660.0
1704900135,2135651.2
2877100655,2542457.2
2726079098,2216771.2
7625703800,2103285.0
318300040,2316897.0
7922800190,2288548.5
2023049361,1945671.5
8946400210,2105077.0
6071600450,2255368.2
4343800100,2321955.8
1443300140,2172960.2
1024039001,2012179.5
2767704860,2140161.2
7234600851,2109607.0
644200065,2097652.2
7784400035,2778018.5
3826000560,2165936.0
9272202260,1980957.0
263000253,1913885.1
3621059043,2366560.2
240000130,2347597.2
1352300120,2047708.2
7849200861,2057480.1
2487700130,2097652.2
1796100140,2074495.4
7234601221,2370814.0
8651710190,2327784.8
2916200091,2036354.8
1232000915,2147185.8
1545801970,2122520.2
3211200420,2057480.1
7686204675,2190980.5
3141600210,2131380.5
3959401284,2140161.2
2113700825,2016203.8
3876000710,2319620.8
522069022,2096496.1
3214200070,2018510.5
1221039156,2269377.2
259600790,2370814.0
785000040,2111410.2
8138870470,2105077.0
2596300035,2018510.5
540100057,2179716.0
3073500045,2155996.5
5363200266,2131380.5
8682261650,2116466.5
3224510080,2346413.2
3211270160,2105077.0
9269200520,2186985.0
293810190,2210408.5
4197400043,2183829.5
3026079031,2135270.5
5332200405,2126676.0
2473411210,2294311.2
9268200315,2243625.0
8123500050,2153660.0
3221069091,2494842.0
2485000165,2501701.2
4058800215,2510367.2
1926059039,2275495.2
2533300680,2504876.5
3343903640,2111410.2
5700003705,2148449.5
2023049372,2255368.2
4058800830,2432296.0
3333002302,2170385.8
2944500340,2165000.5
1982200790,2285482.0
8929000270,2111700.2
8122101440,2018589.4
7525530470,2105077.0
9332800020,2083284.1
3878900525,2085474.8
5420300210,2321955.8
9232900165,2153799.8
6414100026,2153799.8
3013300660,2463226.0
7954300120,2216771.2
1081200360,2291820.2
2877102345,2332791.8
2202500255,2103285.0
7984400050,2291820.2
9558020380,2216771.2
7812801850,2155875.2
8944460020,2036354.8
2306400040,2073846.5
8649400410,2074740.6
7889602020,2135270.5
2041000025,2132427.5
871001484,2238749.5
2767602141,2244590.0
3630180470,2089958.5
2769602140,2260590.0
2473250280,2250224.8
5422560660,2243562.8
3756600240,2018510.5
8651600160,2187525.2
7202300540,2105077.0
8961950250,2207735.0
3303000130,2079949.0
798000062,2244590.0
1695900150,2369019.5
1604730150,2323411.0
4136930310,2210408.5
8835401250,2338592.0
8665900328,2251104.8
9262800255,2255065.0
1853080570,2216771.2
5556300114,2537837.5
9517200290,2146680.0
4037200295,2291820.2
7417100123,2079949.0
2620069077,2211804.5
7922720040,2097652.2
558100090,2036764.5
257000037,2124095.8
3319500385,2140161.2
9297301520,2083081.5
3580900090,2283003.0
1321039076,2057480.1
7227801581,2089197.2
9407001620,2216771.2
2130400150,2291820.2
2312400200,2263472.2
4046700210,2157243.0
1193000480,2165000.5
1492800296,2140161.2
3013300017,2018510.5
3630240140,2267715.8
1049010390,2103285.0
9320900420,2218353.0
4315700060,2100993.5
2591010290,2030219.5
323089085,2309412.0
6600400270,2200936.5
2919701105,2270435.8
7202360670,2138188.5
8927600100,2111700.2
3211700045,2195691.0
4027701326,2108728.0
1601600195,1970928.2
7853280350,2472013.2
3629970130,2105077.0
7203120020,2352225.0
9542900190,2131260.5
8035350120,2089958.5
1238501184,2105077.0
251200240,2165000.5
8945300200,2135270.5
2162000160,2079949.0
5466310060,1979217.9
1239400064,2036354.8
5205000020,2036354.8
1720800305,2352626.5
7280300375,2242202.5
2095800400,2210408.5
7852010950,2275495.2
1428001160,2376255.5
9528104910,2289050.5
8644210470,2227050.2
7923300310,2137801.0
254000100,2108728.0
1931300688,1966409.2
7007700030,2190980.5
422049178,2085474.8
422069067,2150304.5
2923049393,2276650.0
930000305,2249720.5
2461900448,1954853.9
2610100020,2018510.5
2895550050,2089197.2
7701700040,2291820.2
2460900020,2057480.1
9827700105,2243625.0
1005000240,2132427.5
7200001254,2140161.2
866400040,2409065.2
305000170,2105077.0
2260800110,2207926.8
3442000127,2089197.2
5253300437,2036354.8
7576700150,2267304.8
5469501410,2269377.2
5104531120,2464986.2
723049434,2036354.8
622069006,2965089.5
2517101200,2105077.0
8159620160,2097652.2
5561300640,2137801.0
3317010130,2111410.2
4364200250,2261564.8
8732300060,2161573.8
5603700025,2370814.0
3585900190,2942346.2
3996900575,2176371.8
8731801260,2183829.5
3810000860,2161573.8
5700003585,2318789.2
6332000050,2237784.8
9286100250,2036354.8
9471201110,2074740.6
9290800050,2327773.8
7300200400,2187525.2
526069024,2229711.0
1454600156,2750245.0
3904980360,2195691.0
2626119062,2176760.0
8651730290,2289050.5
7611200195,2145758.8
1919800260,2140161.2
6632900354,2135270.5
3972900195,2135270.5
5151600170,2370814.0
7016000440,2151566.0
871000435,2327789.2
9578060540,2105077.0
2332700060,2276650.0
766000240,2243625.0
4363700200,1970928.2
7100000250,2085474.8
2781250560,2176104.0
2781250100,2036354.8
5419800220,2140161.2
7147600245,2171694.2
2926069083,2239804.5
6189200125,2085566.2
9542830160,2238388.8
5152200020,2131260.5
9412900045,2131260.5
6600410480,2135270.5
6979970080,2241969.5
5636010280,2216771.2
1732801300,2243562.8
5561401530,2318762.8
9578500510,2210408.5
7304300906,2057480.1
1223089077,2074740.6
721049207,2171694.2
8691330310,2139685.8
1523069204,2211821.2
3188100105,2274564.2
6608500290,2379757.2
2891400410,2169374.0
7663700551,2103285.0
5413200140,2275495.2
425069139,2251938.0
6713700155,2135270.5
2767603505,1963549.5
7789000080,2135270.5
9211500620,2079949.0
3750604417,2069075.8
7922800320,2540591.0
1471620240,2089197.2
2222059052,2089958.5
9551200270,2293899.8
2767603160,2057495.8
9406710060,2201398.2
8929000250,1979217.9
5538300120,2347597.2
2223069120,2244590.0
1652500060,2124432.0
8564500240,2129202.5
3629700120,2358829.5
3943600070,2216771.2
4171200025,2074740.6
2425049063,2880720.5
9828701650,2135651.2
3581000340,2085474.8
8100900015,2320957.2
2125059161,2603037.8
304000380,2218353.0
8146200070,2036764.5
686530170,2327784.8
2917200645,2131260.5
9547200530,2439581.2
2122059199,2593265.5
1150000740,2275495.2
5706200060,2135270.5
9265410010,2183829.5
4083800555,1991430.0
6152900332,2300465.5
2520900301,2218353.0
9828200790,2258222.0
1657530180,2238388.8
7471900045,2073846.5
9828200460,2018589.4
1775900140,2157243.0
6139800430,2135736.8
7214400005,1996728.1
5332200026,2110615.0
9510970300,2216771.2
2540830020,2079949.0
3392100140,2190980.5
1326069191,2068322.1
2125059112,2036764.5
859000022,2227592.0
8854100350,2196133.0
121059007,2135270.5
7977201707,2131260.5
3859900060,2369317.8
8815400735,2344552.2
705700530,2105077.0
6600780130,2139685.8
6378500105,2132427.5
8143000310,2269377.2
2877102330,2089197.2
3526039074,2165000.5
2115510300,2327784.8
3024059014,2377967.2
2141330360,2083284.1
546000400,2095626.6
2071500011,2250224.8
7972000240,2183829.5
7016200460,2276650.0
6204200180,2083284.1
1552100135,2165000.5
88000173,2361692.8
2581900235,2215467.2
9211500560,2320957.2
621069218,2168290.0
1321970240,2238388.8
798000630,2347597.2
421000285,2111410.2
2824600180,2704829.2
3832051140,2105077.0
1237500105,2210408.5
8802400906,2244590.0
3166900270,2036354.8
3682000060,2138188.5
5469700020,2183829.5
1245001820,2074740.6
9547205660,2093878.6
7974700122,2140161.2
7550801225,2057480.1
1099950050,2365971.2
1402900460,2089958.5
7636800041,2933800.2
2115720270,2075069.1
8651441750,2069075.8
3904100035,2047708.2
8815400020,2140161.2
3303860590,2105077.0
5427110040,2105077.0
1782000160,2047708.2
6204420290,2284843.5
3995700245,2018589.4
7955040130,2244590.0
1442880650,2105077.0
8833510230,2652692.8
7283900551,2176760.0
4396000180,2176760.0
7504021310,2290048.5
322059264,2094861.4
3654800040,2036354.8
2767704777,2227592.0
3278602190,2223580.5
3236500220,2105077.0
3410600100,2148519.0
629410180,2238388.8
3352402250,2165936.0
4363700304,2084816.5
7237550130,2281455.5
9808590210,2364507.5
8074200175,2302998.8
3463400330,2029768.4
6306400140,2013678.8
8564950250,2195691.0
5381000070,2114975.5
9826700697,2190328.8
8132700190,2018589.4
7943000020,1991430.0
9547204675,2332791.8
4112100101,2102280.2
727500030,2171694.2
114101426,2171694.2
9274202005,2146729.0
1193000380,2287193.8
3039000020,2244590.0
7852170130,2036354.8
2624079010,2177611.2
4137010540,2036354.8
7576200012,2178246.8
1138020020,2085474.8
3969300030,2200936.5
898000200,2018510.5
5153100030,2216771.2
5104532030,2138188.5
4406000050,2033928.6
9274203390,2151344.5
8682290360,2075069.1
6928600330,2232832.8
4139680070,2246873.2
6844702690,1970928.2
2154970020,2415002.5
4385701285,2386065.8
2426059071,2347597.2
2867300160,2377482.0
9512500720,2095626.6
1773101020,2309793.0
8687800100,2171694.2
3627800050,2694037.5
1604600227,1996728.1
3300701170,2016203.8
9250900111,2036354.8
7015200790,2140161.2
1311100490,2144607.0
2469000010,2097434.0
1982201596,2174270.2
1862700290,2165000.5
2586800270,2018510.5
9528102772,1917903.0
5490210200,2075132.5
6669080020,2294875.8
179003055,2176760.0
1860600535,2649145.8
1592000130,2210408.5
3905040170,2036354.8
9320500080,2028591.8
9276200850,2148519.0
224069114,2300465.5
2260000340,2249720.5
5096300130,2157243.0
3432500215,2140161.2
2600000050,2250224.8
8856003839,2238388.8
2492200435,2148519.0
7855900110,2652692.8
6806100250,2036354.8
2770603523,2053068.0
1370800515,2593265.5
2726049150,2157243.0
1226059161,2290048.5
1068000375,2677353.5
9528104109,2163498.0
5126310060,2036354.8
1951820070,2250224.8
1545805980,2274564.2
9464700340,2165000.5
4319200675,1957689.6
7518500885,2028591.8
7852020620,2036354.8
869700370,2036354.8
8643000190,2074740.6
8902000267,2398206.8
7972602435,1991430.0
2050100210,2494842.0
6705120540,2180867.8
2767601390,2020898.9
4141000490,2275495.2
9345400350,2176272.0
3222079162,2243625.0
7789000120,2018510.5
6646200770,2384125.5
6666800180,2244369.8
1725800280,2016203.8
6117500460,2652692.8
5470100220,2291820.2
5457300478,2151344.5
7550800195,2140161.2
7787050180,2195691.0
6204430250,2243554.2
7640400250,2024077.5
624110920,2083284.1
3629920140,2015273.2
7173700518,2140161.2
3210200395,2135270.5
2473480560,2208792.2
2623089141,2275495.2
1423800080,2069075.8
2076400050,2549989.8
3832060120,2036354.8
7702600930,2283003.0
5101404555,2176371.8
3723800415,2331788.5
3356403400,2057480.1
9214400125,2131380.5
1797500530,2043847.2
9551201660,2126676.0
3878900815,2344552.2
1760650280,2036354.8
5466410030,2103285.0
6388930620,2105077.0
2331300395,2122520.2
9412700160,2250224.8
871001611,2171694.2
3142600120,2243625.0
3995700220,2018510.5
2310000280,2211821.2
8039900400,2283003.0
7504021510,2211821.2
1959700445,2102276.2
1556200155,2103285.0
3629960590,1971601.2
259000240,2140161.2
662440020,2089958.5
3123049142,2493543.2
321100260,2473890.5
6840701095,2018510.5
3738900165,2266943.8
4427100130,2018510.5
9238500100,2015273.2
6145601810,2018589.4
2570300090,2302998.8
4017600010,2079949.0
1005000220,1996728.1
1257202120,2165936.0
9527000490,2140161.2
8691400080,2105077.0
1726069084,2226559.8
248000240,2171694.2
6113400046,2105077.0
2130702350,2105077.0
920069052,1991430.0
6071300160,2231872.5
1623049041,1965505.5
9268200285,2018589.4
1843100520,2105077.0
2887700826,2087472.5
9122000385,2250224.8
9475700220,2105077.0
2804600005,2260590.0
2896400300,2015273.2
5015000180,2193627.5
3630220180,2258704.5
8832900780,2308800.0
1568100300,2531526.0
8718500610,2131260.5
